,cluster_0,cluster_1,cluster_2,cluster_3
66,40.37723501432331,40.80048341013505,39.34285288994624,40.35257087235921
67,40.37215421251733,40.80079864126425,39.341641784355375,40.36328089798327
68,40.36717843584387,40.800967494781226,39.34045684301335,40.373730569843005
69,40.36194967426866,40.801093176121576,39.34157340244996,40.38357614049414
70,40.35695345169156,40.80125531942101,39.34040736263239,40.39363714512313
71,40.35217831180842,40.80145176633819,39.339620437792455,40.40282231729537
72,40.34744150293173,40.801426795209736,39.33616239941405,40.412854627175534
73,40.34296157764708,40.80164208128765,39.33530316958206,40.42283293726788
74,40.33823070041919,40.801336057441915,39.334330448110784,40.43270256051685
75,40.333576376977604,40.8014102116584,39.33236157314463,40.442023673585865
76,40.328486524604045,40.80136128413108,39.33154221163996,40.45152466600022
77,40.3234765197342,40.801454208917306,39.33023024179291,40.46053453615686
78,40.31890942518493,40.80148928555995,39.329057252854675,40.469626609492934
79,40.314621228469335,40.80167836822643,39.32912550562068,40.47848130254001
80,40.310442526868414,40.80182299763228,39.326635606592745,40.48760744941952
81,40.30614326713505,40.801865030315646,39.32673544457313,40.496645058150776
82,40.301905237828336,40.80224985721982,39.325710675097916,40.50518684153942
83,40.2977194151525,40.802366127755555,39.32347272794302,40.51389992877841
84,40.293714994062064,40.80253486027183,39.32203765893343,40.52227575257388
85,40.2896884229848,40.80248009020478,39.320771452859915,40.53081741008117
86,40.28534712631549,40.80260162156712,39.31962563885425,40.53890523159885
87,40.281322114079714,40.80256202218317,39.318153880856244,40.54700688834214
88,40.276861303445024,40.802547850295504,39.316374387627725,40.555065895445054
89,40.272644521081844,40.80258211718895,39.31469579893942,40.56302190034414
90,40.26787907805538,40.80260689587369,39.3129240212439,40.57065059654951
91,40.264993737138,40.80261946651769,39.310565051334066,40.578067074604334
92,40.24638295694525,40.80261109127028,39.29667592468285,40.58510819686079
93,40.24235182982869,40.80263936075951,39.2952237480822,40.59363360039991
94,40.238069616669144,40.802577504746836,39.292730292477586,40.60061992564778
95,40.2341045863437,40.80240078101784,39.29139913762491,40.60826785960121
96,40.230300182460724,40.80278272362816,39.2899504255367,40.61588293759495
97,40.22624318004663,40.8025565650177,39.28851618818129,40.62298755862707
98,40.22228666955899,40.80267836031831,39.287182484861816,40.63134473738488
99,40.21836221497883,40.80263707212016,39.28567419628068,40.63854029771132
100,40.21458305172704,40.802610019695045,39.28427904371045,40.64531115329309
101,40.2108274279746,40.802700450292,39.283049486824716,40.65212879008309
102,40.20637157019582,40.80249942238254,39.2816247640969,40.65918810886756
103,40.202743043449864,40.802475366491024,39.28037419283672,40.6654657867442
104,40.19895423701583,40.802458018190826,39.27933302914174,40.671939489384215
105,40.19513343113807,40.80239019130245,39.27820191624357,40.67796782785522
106,40.19156948500689,40.802347467917016,39.277153077868796,40.68412623990047
107,40.18814020651818,40.80228763460627,39.27622938413333,40.68981265758246
108,40.18422967719805,40.802201244315256,39.27550709137123,40.69562178189003
109,40.18085336946308,40.80211387865197,39.274532731179846,40.70155105588051
110,40.17681019681416,40.80205156010079,39.273760164119274,40.70688142889775
111,40.172985559355766,40.80200901096088,39.272420797932554,40.71256600467549
112,40.1692338469526,40.80192260470271,39.271163838206476,40.718036923311146
113,40.165782899588024,40.80177044475182,39.27014110869979,40.72334584413317
114,40.1623683770922,40.80160488604642,39.268960157851296,40.728418962768494
115,40.15895713033482,40.80150090069426,39.267989675628,40.73269198329491
116,40.155144403375616,40.80148927122814,39.26699245583683,40.73689654197703
117,40.15177339082888,40.80117654133029,39.265697524093405,40.74116888606873
118,40.1484037836374,40.801116065552904,39.264601817282816,40.745459353718914
119,40.144983064533925,40.80106854421053,39.26367134056991,40.74971160269674
120,40.141505966280754,40.80100659936375,39.262893411777206,40.75397086549445
121,40.13822380786792,40.80101398516923,39.26216669674888,40.757766211049166
122,40.13488750612734,40.80104158641084,39.261633321529814,40.76148945679843
123,40.13169918869432,40.80097848033275,39.261040641110306,40.76511478763464
124,40.128299220741624,40.80093786923608,39.26035818905409,40.76859374327045
125,40.12506833301459,40.800899509982195,39.259988539857886,40.77222285673572
126,40.12189082954235,40.800932597308424,39.25954310856532,40.77552662237927
127,40.118938219166054,40.800866521978556,39.2591823797864,40.778838211665466
128,40.11566542739914,40.80084509494629,39.25875349197476,40.78223844678603
129,40.11263995611425,40.80072231162371,39.25839117515482,40.78521953996021
